payment_id,ticket_id,payment_method,status,payment_date
32597,239085,Credit Card,Failed,44068.41073
32598,30673,cr edit card,Pending,44700.86177
32599,55020,Credit Card,Failed,45174.80837
32600,48325,,,44703.16278
32601,177830,,pending,44569.30381
32602,138125,cr edit card,Completed,45448.35196
32603,118713,Credit Card,Completed,45285.34805
32604,43487,Credit Card,Pending,44406.62555
32605,261531,,Failed,45779.69328
32606,218775,Credit Card,Completed,45765.4031
32607,282308,,Completed,43904.02382
32608,260290,pa ypal,,45085.68252
32609,77852,,CO MPLETED,44426.39924
32610,22012,Bank Transfer,Completed,45371.91872
32611,152616,,co mpleted,45069.25843
32612,247561,,Completed,45865.27782
32613,125704,debit card,,44609.60035
32614,187933,Mobile Money,Completed,45474.62288
32615,273257,PA YPAL,FA ILED,45822.31176
32616,105492,Debit Card,,45272.09869
32617,86596,Credit Card,Completed,43854.22494
32618,236278,,Failed,44766.90049
32619,169445,PAYPAL,,44281.67264
32620,18911,CREDIT CARD,Pending,45553.35464
32621,20390,,CO MPLETED,45489.67681
32622,207071,,Completed,44098.60042
32623,125124,CREDIT CARD,Failed,45508.12121
32624,267188,PayPal,Pending,44623.65476
32625,101818,Mobile Money,PE NDING,45364.77102
32626,23843,Credit Card,Failed,44747.85212
32627,280652,Debit Card,Pending,45288.81877
32628,149407,,Failed,45772.38695
32629,290748,PayPal,Pending,44574.05491
32630,241993,,pending,45436.92612
32631,194278,Debit Card,Completed,44818.1295
32632,262921,Bank Transfer,Failed,45633.90451
32633,290774,bank transfer,Pending,43865.83294
32634,121861,CR EDIT CARD,COMPLETED,43859.74213
32635,33507,Mobile Money,,44615.56805
32636,194564,Bank Transfer,COMPLETED,44797.82027
32637,253983,Debit Card,Failed,43994.20139
32638,121716,PayPal,,44589.79513
32639,235554,PayPal,Failed,45437.30176
32640,276187,Mobile Money,Failed,44856.7977
32641,169446,Debit Card,Pending,43893.22997
32642,185032,Credit Card,Completed,45121.03105
32643,930,Mobile Money,,45102.01399
32644,261937,Bank Transfer,Pending,44474.41073
32645,220528,Credit Card,Failed,44449.10223
32646,199903,PayPal,Completed,44689.55768
32647,138799,BANK TRANSFER,Pending,44729.65662
32648,19891,,,45400.92061
32649,228301,Debit Card,,44293.54514
32650,57572,PayPal,Completed,44339.02489
32651,285259,,Completed,45617.68547
32652,28001,Bank Transfer,Pending,44857.18813
32653,36657,PayPal,Pending,45257.24057
32654,90507,,Pending,44486.05042
32655,194286,Credit Card,Failed,44807.78123
32656,38586,,Completed,43842.40335
32657,115597,PayPal,Failed,44033.11747
32658,121248,PayPal,PE NDING,44649.20279
32659,191194,Bank Transfer,PE NDING,44524.8118
32660,33503,MOBILE MONEY,failed,44497.87286
32661,219120,PayPal,Pending,44150.47326
32662,92558,Mobile Money,,43920.78285
32663,62642,credit card,PENDING,45186.88831
32664,103401,pa ypal,Failed,45263.75552
32665,5236,Mobile Money,Failed,43948.76669
32666,107080,Credit Card,,45732.96835
32667,143048,Mobile Money,Completed,44830.80763
32668,267734,paypal,,45305.38329
32669,121644,PayPal,Completed,44541.66146
32670,229875,,Pending,44684.80319
32671,196803,PayPal,Failed,44260.95847
32672,43499,paypal,Completed,43951.64204
32673,216531,PayPal,,45527.48115
32674,242655,,Pending,43916.02358
32675,170532,Mobile Money,Completed,44583.89583
32676,230749,Bank Transfer,Pending,45518.82041
32677,75872,,Completed,44996.66084
32678,204902,PayPal,Pending,44636.81783
32679,159208,Mobile Money,Failed,44106.26059
32680,194007,MO BILE MONEY,,45377.36075
32681,65186,,,45613.04912
32682,37343,bank transfer,Completed,44219.31488
32683,67131,Debit Card,CO MPLETED,44298.53612
32684,184022,,Pending,43835.06641
32685,159930,Bank Transfer,Completed,44928.02679
32686,106610,PAYPAL,,44754.88856
32687,276984,Bank Transfer,failed,44366.29324
32688,76331,Debit Card,Pending,45050.53368
32689,209177,Credit Card,Completed,45686.3643
32690,280161,MO BILE MONEY,Failed,46020.25018
32691,10082,,FA ILED,44019.07758
32692,110848,,Failed,44795.88396
32693,84373,,Completed,45671.54013
32694,236256,debit card,Pending,45558.78193
32695,78374,MOBILE MONEY,,43850.94023
32696,195637,PayPal,pe nding,44293.2735
32697,243951,Credit Card,Failed,43915.88558
32698,273221,CREDIT CARD,Failed,45048.63642
32699,132181,Mobile Money,Failed,44254.80293
32700,75101,credit card,Failed,44644.15283
32701,207455,Bank Transfer,Completed,45855.40877
32702,161902,Mobile Money,,45095.7948
32703,161211,Bank Transfer,Pending,44378.38316
32704,222399,,failed,44799.83704
32705,71691,de bit card,,43975.48197
32706,87018,Credit Card,Pending,44070.53679
32707,188890,Mobile Money,CO MPLETED,45314.28257
32708,252707,PayPal,,44738.6307
32709,5899,,pending,45295.75081
32710,34201,,completed,43954.63033
32711,87411,Credit Card,,44782.06386
32712,13414,PayPal,Pending,45020.52747
32713,136666,PayPal,,44438.64279
32714,162283,Mobile Money,Failed,44831.99663
32715,195611,,Pending,43944.7063
32716,244542,pa ypal,pe nding,45444.37469
32717,248829,,Completed,45385.71458
32718,245567,CREDIT CARD,Pending,45245.64879
32719,116361,Bank Transfer,co mpleted,45933.73996
32720,256859,PayPal,,43880.35697
32721,127313,PayPal,Pending,44945.78383
32722,25553,DEBIT CARD,Pending,44300.33752
32723,19671,Mobile Money,co mpleted,45911.61079
32724,103971,,Completed,45665.71054
32725,179856,cr edit card,Failed,44857.34095
32726,123730,ba nk transfer,Pending,44089.56718
32727,6203,,co mpleted,45939.42622
32728,258345,Bank Transfer,,44081.73151
32729,84482,PayPal,Completed,43905.1298
32730,142148,Bank Transfer,Completed,45061.46858
32731,224224,Credit Card,Failed,45177.17066
32732,229649,bank transfer,,44756.386
32733,196551,,,45190.02363
32734,66809,Credit Card,Completed,44941.43198
32735,271145,PA YPAL,Completed,44141.76489
32736,212742,Debit Card,FAILED,45217.16955
32737,60307,Mobile Money,Pending,44191.40369
32738,113602,Mobile Money,Completed,45884.41428
32739,114789,PAYPAL,,45339.97124
32740,144982,Bank Transfer,Failed,45708.29518
32741,139372,de bit card,Pending,44812.17262
32742,206533,,Completed,44311.43932
32743,193442,ba nk transfer,Completed,44079.11781
32744,176985,mobile money,Failed,45251.8163
32745,276636,,Pending,46007.30334
32746,98900,,Failed,44261.00792
32747,180371,,Completed,45471.93087
32748,196509,PayPal,co mpleted,45358.91068
32749,255758,Credit Card,FAILED,45136.43655
32750,76040,Credit Card,Pending,45715.92668
32751,92393,PayPal,Failed,45518.42341
32752,106099,Bank Transfer,Pending,44948.2653
32753,161748,,Completed,45536.49581
32754,216848,PayPal,fa iled,45418.45013
32755,181983,Mobile Money,Pending,44103.79083
32756,275856,Credit Card,PENDING,45619.31007
32757,103213,Debit Card,Failed,45412.58921
32758,296970,Credit Card,Completed,44399.61036
32759,7441,BANK TRANSFER,Failed,44208.61155
32760,211877,PayPal,Failed,45330.94904
32761,171616,DEBIT CARD,,44884.60998
32762,152698,PayPal,Pending,43838.18143
32763,161577,PayPal,,44892.3407
32764,240229,,,45134.43356
32765,278976,Bank Transfer,fa iled,44993.93583
32766,24350,,Pending,44288.89299
32767,58816,Debit Card,co mpleted,44830.11901
32768,237233,Mobile Money,,45887.11028
32769,93788,,,45885.45785
32770,147628,Credit Card,Failed,44144.26817
32771,205923,,failed,45326.29737
32772,107759,Mobile Money,Failed,45385.95949
32773,152237,PayPal,pe nding,45405.84451
32774,114312,Debit Card,,44713.81526
32775,234147,Mobile Money,Completed,44381.79883
32776,225341,BA NK TRANSFER,Pending,44591.11597
32777,39604,Debit Card,Pending,44230.465
32778,113129,Debit Card,PE NDING,45715.25113
32779,153469,Bank Transfer,COMPLETED,44683.50542
32780,197676,Mobile Money,Completed,46006.9344
32781,220492,,Pending,44489.7583
32782,299766,Credit Card,,44029.97608
32783,226081,,Completed,44131.26632
32784,212235,,,45220.62518
32785,63516,,,44742.04064
32786,64544,Bank Transfer,,44754.15581
32787,233271,Credit Card,Pending,45974.87691
32788,130810,Mobile Money,,45760.04445
32789,254762,,Completed,45660.79345
32790,279646,pa ypal,Failed,45872.49542
32791,23192,CREDIT CARD,Failed,45138.47469
32792,8557,PayPal,pe nding,44602.87306
32793,41475,PayPal,,44069.36791
32794,159928,Bank Transfer,Pending,43926.11384
32795,234339,Credit Card,Failed,44247.23874
32796,15763,Debit Card,Failed,45886.16477
32797,104957,pa ypal,,43929.77918
32798,271219,BANK TRANSFER,Failed,45053.84399
32799,111048,,Failed,43852.06344
32800,178898,mo bile money,pe nding,44669.0824
32801,257426,Bank Transfer,,45503.84455
32802,62525,Debit Card,,44364.79457
32803,157037,Debit Card,Failed,43972.00516
32804,74521,debit card,COMPLETED,45959.57364
32805,213420,MOBILE MONEY,FAILED,44563.34457
32806,210677,DE BIT CARD,FA ILED,44599.11413
32807,128516,Credit Card,,44159.77222
32808,217035,Debit Card,Failed,44436.76447
32809,115887,PayPal,,45604.15479
32810,35385,Credit Card,,45267.59615
32811,70627,Mobile Money,,45235.34387
32812,186856,Bank Transfer,Completed,44310.96803
32813,55860,Debit Card,Failed,45346.40795
32814,73822,,Pending,45827.05587
32815,27800,Debit Card,Pending,45394.96343
32816,244957,Credit Card,Pending,45861.42106
32817,174048,Credit Card,,44152.70265
32818,72546,Debit Card,,45574.29531
32819,188233,mobile money,Pending,45869.25323
32820,29221,,Completed,44105.16735
32821,241036,pa ypal,,44931.17426
32822,124227,,Completed,45472.95264
32823,173,Credit Card,Completed,44615.04621
32824,192217,CR EDIT CARD,Completed,43972.90911
32825,221390,Credit Card,Pending,45671.88727
32826,171256,,Completed,44462.60494
32827,138019,,fa iled,45256.71888
32828,47897,Mobile Money,Pending,44259.14215
32829,44523,MOBILE MONEY,Failed,45444.49593
32830,19679,mobile money,pe nding,45313.1607
32831,54508,Bank Transfer,,45511.34509
32832,146877,Credit Card,Failed,44057.48003
32833,15065,MOBILE MONEY,co mpleted,44799.45063
32834,292436,PayPal,FAILED,43949.83896
32835,94985,Bank Transfer,pending,44367.86755
32836,106591,PayPal,,44783.75431
32837,262313,Mobile Money,Completed,43943.20265
32838,78436,,pending,44713.88656
32839,28704,PayPal,Completed,44336.70601
32840,220074,Debit Card,,45574.2551
32841,110920,Mobile Money,,44880.87826
32842,10466,Debit Card,Completed,45898.63331
32843,163132,,PE NDING,45259.78617
32844,277147,Bank Transfer,pending,45733.34564
32845,107505,Credit Card,FAILED,44425.75555
32846,254469,,,45678.52654
32847,209441,Credit Card,,44376.8829
32848,158539,Credit Card,pe nding,44347.64889
32849,9737,Credit Card,fa iled,45082.5833
32850,7247,,CO MPLETED,44570.42271
32851,49807,PayPal,CO MPLETED,44618.42403
32852,195568,Bank Transfer,Completed,45239.06153
32853,125109,Debit Card,,45526.33127
32854,115164,Credit Card,Failed,45216.64283
32855,180832,Mobile Money,,45259.4976
32856,59156,Credit Card,Pending,45346.00227
32857,220936,DE BIT CARD,,45352.3544
32858,116289,Debit Card,,44271.12201
32859,147300,Debit Card,Pending,44318.74627
32860,97528,Credit Card,Pending,44287.54631
32861,32238,,,44408.19134
32862,57288,Bank Transfer,Failed,44577.40011
32863,230813,Bank Transfer,completed,45451.11622
32864,275934,BANK TRANSFER,Pending,45507.43686
32865,59839,PayPal,failed,44043.29798
32866,190893,Credit Card,,44036.21165
32867,42389,Debit Card,completed,45036.05637
32868,16917,,Pending,44030.39713
32869,264017,paypal,,44803.94239
32870,4382,Debit Card,Failed,45820.03708
32871,47846,,fa iled,45892.73488
32872,173738,Mobile Money,Failed,44675.69253
32873,221081,Bank Transfer,Pending,44605.25523
32874,158148,Mobile Money,completed,45232.17631
32875,299831,MOBILE MONEY,,45938.15581
32876,273010,,co mpleted,45435.51308
32877,266508,PayPal,Completed,44012.04265
32878,50699,,,45519.69698
32879,211864,Bank Transfer,,44919.71769
32880,260097,DE BIT CARD,completed,44137.45973
32881,52178,Credit Card,PENDING,43969.42445
32882,130346,Bank Transfer,,45908.99591
32883,279781,de bit card,failed,44960.75872
32884,51892,Credit Card,FAILED,45858.2261
32885,204836,,Completed,45958.66014
32886,40911,Credit Card,,44286.69151
32887,76590,,Failed,45270.98017
32888,99889,DEBIT CARD,Failed,44773.46831
32889,195592,Debit Card,FA ILED,45358.66905
32890,72250,DE BIT CARD,fa iled,44932.13839
32891,55412,Bank Transfer,,45156.32969
32892,201183,BANK TRANSFER,,44539.85074
32893,215970,Credit Card,,44442.73812
32894,88689,DEBIT CARD,Completed,44683.02214
32895,65337,Mobile Money,PENDING,45798.96082
32896,108973,Debit Card,Pending,45934.34469
32897,97010,DEBIT CARD,pending,44015.74175
32898,151544,Debit Card,CO MPLETED,46010.25322
32899,167553,Bank Transfer,,44103.26243
32900,52147,Bank Transfer,Pending,45011.03904
32901,214417,Bank Transfer,Pending,45592.87323
32902,177822,Bank Transfer,,45201.73323
32903,4612,CREDIT CARD,Failed,45283.67398
32904,117298,cr edit card,Pending,43964.99887
32905,160946,,Failed,43940.40553
32906,3676,Credit Card,,45194.51513
32907,75295,PayPal,failed,44716.06752
32908,98741,CR EDIT CARD,Completed,44514.0777
32909,106878,PayPal,Pending,45176.36177
32910,219574,,Failed,44570.42107
32911,23006,,Failed,44092.88688
32912,132090,,,44600.05323
32913,36116,PayPal,Pending,45337.1816
32914,289655,Mobile Money,Completed,44579.31702
32915,196749,Credit Card,Pending,44739.98706
32916,261009,,Failed,44436.01388
32917,45016,Bank Transfer,,45112.51956
32918,138270,Bank Transfer,Completed,44314.97306
32919,87777,,COMPLETED,44782.2139
32920,12107,PayPal,Pending,44297.57468
32921,84584,Mobile Money,,45554.20506
32922,152533,DE BIT CARD,co mpleted,45105.76145
32923,296504,Credit Card,Pending,45462.20421
32924,88673,,CO MPLETED,45574.24664
32925,115168,Bank Transfer,PE NDING,44565.13095
32926,261422,paypal,Failed,44105.36131
32927,298326,Bank Transfer,,43992.67092
32928,297367,Mobile Money,,45184.12194
32929,86713,Credit Card,FAILED,45802.4186
32930,278509,Debit Card,Failed,45816.14992
32931,285045,,pe nding,45669.56566
32932,295449,Mobile Money,Pending,44674.97054
32933,245364,BA NK TRANSFER,FA ILED,43941.63236
32934,77461,Debit Card,Completed,44124.0648
32935,79427,,,45184.98283
32936,138632,Bank Transfer,,45529.86969
32937,114834,PayPal,Failed,45038.08474
32938,137231,PayPal,FA ILED,44138.41902
32939,217819,de bit card,Pending,43870.48486
32940,46528,,Pending,44310.60822
32941,227662,ba nk transfer,Pending,45382.38587
32942,290603,bank transfer,,44619.44441
32943,170339,,,45133.68708
32944,76133,Debit Card,Failed,44089.32126
32945,35004,PayPal,Completed,44038.34712
32946,102041,Credit Card,Completed,44827.22278
32947,225466,Mobile Money,Pending,45492.44418
32948,65085,DEBIT CARD,Failed,44299.11863
32949,26451,DEBIT CARD,COMPLETED,44242.14823
32950,145499,Debit Card,FAILED,45883.14495
32951,104718,,Completed,45671.82632
32952,223322,Debit Card,Failed,44077.8716
32953,238594,,Pending,45403.32118
32954,117641,Bank Transfer,Failed,45801.11051
32955,286259,ba nk transfer,Completed,45465.26378
32956,101482,,Failed,44261.81769
32957,268388,,Pending,45563.59096
32958,93917,,Failed,45426.34845
32959,223187,Credit Card,Completed,45735.77304
32960,85538,pa ypal,,44730.23226
32961,246386,Mobile Money,Completed,44005.94492
32962,295499,,Failed,45806.99912
32963,129616,Credit Card,fa iled,44260.0552
32964,163810,PayPal,Pending,45277.09802
32965,106087,,,45224.47674
32966,20292,Debit Card,Pending,44353.45296
32967,123966,,CO MPLETED,45519.47919
32968,186423,,Failed,45634.4801
32969,182013,Debit Card,,44073.56994
32970,255565,Mobile Money,CO MPLETED,44311.88934
32971,65393,Credit Card,,45911.52781
32972,209656,Credit Card,FA ILED,45121.1845
32973,135925,PayPal,,44850.84786
32974,221229,Debit Card,Completed,44334.50097
32975,37509,Debit Card,FAILED,44101.19378
32976,226263,CR EDIT CARD,CO MPLETED,45225.24138
32977,92923,,,44790.02349
32978,175252,Credit Card,Completed,45692.52505
32979,53644,,PE NDING,45648.06578
32980,82853,,Completed,45751.81244
32981,108174,de bit card,Failed,44571.33187
32982,252224,PAYPAL,,45031.43186
32983,281752,DE BIT CARD,,44767.44137
32984,144814,Bank Transfer,Completed,45476.27308
32985,27402,credit card,Completed,45954.62176
32986,194122,PayPal,Failed,44694.44476
32987,153198,Bank Transfer,Completed,45526.74383
32988,100878,Mobile Money,,45636.46489
32989,49274,cr edit card,Completed,45398.42021
32990,35894,Debit Card,Failed,45267.98237
32991,79570,Mobile Money,Pending,45053.80448
32992,142568,Credit Card,Failed,44178.45307
32993,44275,,Failed,44083.3651
32994,102997,PayPal,Pending,44675.62472
32995,141570,,Pending,44351.19958
32996,12959,Bank Transfer,,44301.55606
32997,51341,Debit Card,,44814.32508
32998,72091,CR EDIT CARD,Failed,44647.80947
32999,256033,Mobile Money,FAILED,45451.8029
33000,130993,Bank Transfer,CO MPLETED,44381.94081
33001,104897,,Completed,44181.29544
33002,139828,Mobile Money,Completed,43973.66258
33003,275805,,,44618.03044
33004,122471,BANK TRANSFER,,44880.69738
33005,115491,CREDIT CARD,Pending,44165.7701
33006,116739,Credit Card,Pending,44537.1598
33007,293162,Mobile Money,,44998.91271
33008,204754,,co mpleted,44824.02047
33009,299410,Debit Card,Failed,44418.74657
33010,231512,Bank Transfer,FA ILED,44101.20115
33011,264713,cr edit card,Failed,44712.13319
33012,215371,Credit Card,Completed,44776.93298
33013,24927,Debit Card,Pending,44889.82018
33014,258032,,Failed,45108.15993
33015,299819,,,44606.51825
